timestamp,region,pm25,temperature,humidity,pm25_zscore,temperature_zscore,humidity_zscore,date,hour,pm25_rolling_avg_3,pm25_lag_1,pm25_rate_of_change
2025-02-12 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,20.49,47.16,-0.01,-1.63,-0.27,2025-02-12,14,40.67,36.0,23.0
2025-02-12 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,27.77,47.84,0.04,0.04,-0.21,2025-02-12,15,54.67,59.0,10.0
2025-02-12 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,76.0,24.55,48.47,0.07,-0.7,-0.15,2025-02-12,16,68.0,69.0,7.0
2025-02-12 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,28.31,54.53,0.04,0.16,0.38,2025-02-12,17,71.67,76.0,-6.0
2025-02-12 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,70.0,34.58,44.81,0.04,1.6,-0.47,2025-02-12,18,72.0,70.0,0.0
2025-02-12 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,34.88,41.47,0.03,1.67,-0.77,2025-02-12,19,69.0,70.0,-3.0
2025-02-12 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,27.11,52.44,0.03,-0.11,0.2,2025-02-12,20,67.67,67.0,-1.0
2025-02-12 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,32.17,53.1,0.04,1.05,0.26,2025-02-12,21,67.33,66.0,3.0
2025-02-12 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,20.75,48.41,0.09,-1.57,-0.16,2025-02-12,22,71.67,69.0,11.0
2025-02-12 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,25.49,49.97,0.08,-0.48,-0.02,2025-02-12,23,75.67,80.0,-2.0
2025-02-13 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,30.89,64.4,0.04,0.75,1.25,2025-02-13,0,75.33,78.0,-10.0
2025-02-13 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,34.82,36.29,0.08,1.66,-1.22,2025-02-13,1,74.33,68.0,9.0
2025-02-13 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,79.0,32.82,66.48,0.09,1.2,1.43,2025-02-13,2,74.67,77.0,2.0
2025-02-13 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,29.31,40.74,0.06,0.39,-0.83,2025-02-13,3,76.67,79.0,-5.0
2025-02-13 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,69.0,27.95,38.36,0.04,0.08,-1.04,2025-02-13,4,74.0,74.0,-5.0
2025-02-13 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,28.02,38.51,-0.02,0.1,-1.03,2025-02-13,5,66.33,69.0,-13.0
2025-02-13 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,28.82,45.53,-0.02,0.28,-0.41,2025-02-13,6,60.33,56.0,0.0
2025-02-13 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,29.14,61.46,-0.08,0.35,0.99,2025-02-13,7,52.0,56.0,-12.0
2025-02-13 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,25.74,33.61,-0.12,-0.43,-1.46,2025-02-13,8,44.67,44.0,-10.0
2025-02-13 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,26.3,52.34,-0.14,-0.3,0.19,2025-02-13,9,36.33,34.0,-3.0
2025-02-13 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,-999.0,23.49,66.91,-4.9,-0.94,1.47,2025-02-13,10,-311.33,31.0,-1030.0
2025-02-13 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,29.0,26.63,44.91,-0.15,-0.22,-0.47,2025-02-13,11,-313.0,-999.0,1028.0
2025-02-13 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,24.0,31.61,48.8,-0.17,0.92,-0.12,2025-02-13,12,-315.33,29.0,-5.0
2025-02-13 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,35.0,22.4,63.62,-0.12,-1.19,1.18,2025-02-13,13,29.33,24.0,11.0
2025-02-13 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,30.2,66.85,-0.06,0.6,1.47,2025-02-13,14,35.33,35.0,12.0
2025-02-13 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,20.4,50.21,-0.01,-1.65,0.0,2025-02-13,15,47.0,47.0,12.0
2025-02-13 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,26.69,34.76,0.02,-0.21,-1.36,2025-02-13,16,56.67,59.0,5.0
2025-02-13 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,29.47,37.37,-0.02,0.43,-1.13,2025-02-13,17,59.33,64.0,-9.0
2025-02-13 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,23.41,62.25,0.01,-0.96,1.06,2025-02-13,18,60.33,55.0,7.0
2025-02-13 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,21.62,46.18,0.01,-1.37,-0.35,2025-02-13,19,60.0,62.0,1.0
2025-02-13 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,25.89,45.69,-0.01,-0.39,-0.4,2025-02-13,20,61.33,63.0,-4.0
2025-02-13 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,27.07,43.37,0.0,-0.12,-0.6,2025-02-13,21,61.0,59.0,2.0
2025-02-13 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,21.14,41.15,0.0,-1.48,-0.8,2025-02-13,22,60.33,61.0,0.0
2025-02-13 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,59.0,20.77,37.22,-0.01,-1.57,-1.14,2025-02-13,23,60.33,61.0,-2.0
2025-02-14 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,33.14,30.58,-0.01,1.27,-1.73,2025-02-14,0,59.33,59.0,-1.0
2025-02-14 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,68.0,25.51,53.11,0.04,-0.48,0.26,2025-02-14,1,61.67,58.0,10.0
2025-02-14 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,80.0,23.86,60.68,0.09,-0.86,0.92,2025-02-14,2,68.67,68.0,12.0
2025-02-14 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,32.56,58.97,0.08,1.14,0.77,2025-02-14,3,75.33,80.0,-2.0
2025-02-14 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,20.68,33.59,0.03,-1.59,-1.46,2025-02-14,4,75.0,78.0,-11.0
2025-02-14 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,24.18,44.23,0.02,-0.78,-0.53,2025-02-14,5,69.67,67.0,-3.0
2025-02-14 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,46.0,32.24,40.52,-0.07,1.06,-0.85,2025-02-14,6,59.0,64.0,-18.0
2025-02-14 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,34.87,40.96,-0.08,1.67,-0.81,2025-02-14,7,51.33,46.0,-2.0
2025-02-14 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,30.0,20.59,52.13,-0.14,-1.61,0.17,2025-02-14,8,40.0,44.0,-14.0
2025-02-14 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,32.63,55.84,-0.06,1.15,0.5,2025-02-14,9,40.33,30.0,17.0
2025-02-14 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,36.0,23.44,49.36,-0.11,-0.95,-0.07,2025-02-14,10,37.67,47.0,-11.0
2025-02-14 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,35.0,30.43,68.39,-0.12,0.65,1.6,2025-02-14,11,39.33,36.0,-1.0
2025-02-14 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,46.0,27.5,67.62,-0.07,-0.02,1.53,2025-02-14,12,39.0,35.0,11.0
2025-02-14 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,48.0,28.07,68.34,-0.06,0.11,1.6,2025-02-14,13,43.0,46.0,2.0
2025-02-14 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,29.06,67.31,0.02,0.33,1.51,2025-02-14,14,52.67,48.0,16.0
2025-02-14 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,23.29,59.03,0.06,-0.99,0.78,2025-02-14,15,62.0,64.0,10.0
2025-02-14 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,26.6,52.74,0.14,-0.23,0.22,2025-02-14,16,76.33,74.0,17.0
2025-02-14 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,110.0,30.3,65.72,0.23,0.62,1.37,2025-02-14,17,91.67,91.0,19.0
2025-02-14 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,109.0,27.63,55.97,0.22,0.01,0.51,2025-02-14,18,103.33,110.0,-1.0
2025-02-14 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,27.94,40.19,0.2,0.08,-0.88,2025-02-14,19,107.67,109.0,-5.0
2025-02-14 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,107.0,23.45,55.01,0.22,-0.95,0.42,2025-02-14,20,106.67,104.0,3.0
2025-02-14 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,21.84,68.05,0.2,-1.32,1.57,2025-02-14,21,104.67,107.0,-4.0
2025-02-14 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,27.51,51.11,0.19,-0.02,0.08,2025-02-14,22,104.0,103.0,-1.0
2025-02-14 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,91.0,32.55,65.25,0.14,1.14,1.32,2025-02-14,23,98.67,102.0,-11.0
2025-02-15 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,85.0,26.49,58.45,0.11,-0.25,0.73,2025-02-15,0,92.67,91.0,-6.0
2025-02-15 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,34.7,69.63,0.15,1.63,1.71,2025-02-15,1,89.67,85.0,8.0
2025-02-15 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,23.66,68.55,0.17,-0.9,1.62,2025-02-15,2,92.0,93.0,5.0
2025-02-15 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,25.0,55.47,0.19,-0.6,0.46,2025-02-15,3,97.67,98.0,4.0
2025-02-15 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,89.0,21.06,47.31,0.13,-1.5,-0.25,2025-02-15,4,96.33,102.0,-13.0
2025-02-15 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,27.72,58.94,0.19,0.03,0.77,2025-02-15,5,97.67,89.0,13.0
2025-02-15 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,23.77,52.1,0.13,-0.88,0.17,2025-02-15,6,93.0,102.0,-14.0
2025-02-15 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,33.28,52.09,0.0,1.3,0.17,2025-02-15,7,83.67,88.0,-27.0
2025-02-15 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,27.94,54.49,0.01,0.08,0.38,2025-02-15,8,70.33,61.0,1.0
2025-02-15 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,26.92,47.95,0.02,-0.16,-0.2,2025-02-15,9,62.33,62.0,2.0
2025-02-15 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,26.18,37.1,0.06,-0.33,-1.15,2025-02-15,10,66.67,64.0,10.0
2025-02-15 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,26.71,50.67,0.01,-0.2,0.04,2025-02-15,11,67.0,74.0,-11.0
2025-02-15 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,34.09,45.9,-0.02,1.49,-0.38,2025-02-15,12,64.33,63.0,-7.0
2025-02-15 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,62.0,22.84,59.94,0.01,-1.09,0.86,2025-02-15,13,60.33,56.0,6.0
2025-02-15 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,20.61,55.29,0.01,-1.6,0.45,2025-02-15,14,60.33,62.0,1.0
2025-02-15 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,92.0,30.38,67.65,0.15,0.64,1.54,2025-02-15,15,72.33,63.0,29.0
2025-02-15 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,32.78,68.59,0.15,1.19,1.62,2025-02-15,16,82.67,92.0,1.0
2025-02-15 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,108.0,22.08,39.5,0.22,-1.27,-0.94,2025-02-15,17,97.67,93.0,15.0
2025-02-15 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,126.0,34.89,36.71,0.3,1.67,-1.19,2025-02-15,18,109.0,108.0,18.0
2025-02-15 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,140.0,20.9,69.43,0.37,-1.54,1.69,2025-02-15,19,124.67,126.0,14.0
2025-02-15 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,175.0,28.01,32.89,0.53,0.09,-1.52,2025-02-15,20,147.0,140.0,35.0
2025-02-15 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,231.0,27.65,61.41,0.79,0.01,0.99,2025-02-15,21,182.0,175.0,56.0
2025-02-15 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,252.0,33.92,48.46,0.89,1.45,-0.15,2025-02-15,22,219.33,231.0,21.0
2025-02-15 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,253.0,29.9,36.56,0.89,0.53,-1.2,2025-02-15,23,245.33,252.0,1.0
2025-02-16 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,251.0,22.2,30.98,0.88,-1.24,-1.69,2025-02-16,0,252.0,253.0,-2.0
2025-02-16 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,254.0,32.29,52.49,0.9,1.08,0.2,2025-02-16,1,252.67,251.0,3.0
2025-02-16 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,255.0,29.39,66.62,0.9,0.41,1.45,2025-02-16,2,253.33,254.0,1.0
2025-02-16 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,265.0,31.7,56.12,0.95,0.94,0.52,2025-02-16,3,258.0,255.0,10.0
2025-02-16 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,231.0,28.81,43.03,0.79,0.28,-0.63,2025-02-16,4,250.33,265.0,-34.0
2025-02-16 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,164.0,23.39,59.95,0.48,-0.97,0.86,2025-02-16,5,220.0,231.0,-67.0
2025-02-16 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,90.0,34.39,32.48,0.14,1.56,-1.56,2025-02-16,6,161.67,164.0,-74.0
2025-02-16 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,79.0,24.95,53.54,0.09,-0.61,0.29,2025-02-16,7,111.0,90.0,-11.0
2025-02-16 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,77.0,33.62,56.8,0.08,1.38,0.58,2025-02-16,8,82.0,79.0,-2.0
2025-02-16 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,64.0,23.17,43.43,0.02,-1.02,-0.6,2025-02-16,9,73.33,77.0,-13.0
2025-02-16 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,58.0,29.24,65.15,-0.01,0.38,1.32,2025-02-16,10,66.33,64.0,-6.0
2025-02-16 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,42.0,30.73,42.44,-0.09,0.72,-0.68,2025-02-16,11,54.67,58.0,-16.0
2025-02-16 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,47.0,26.6,43.62,-0.06,-0.23,-0.58,2025-02-16,12,49.0,42.0,5.0
2025-02-16 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,25.97,68.54,0.0,-0.37,1.61,2025-02-16,13,50.0,47.0,14.0
2025-02-16 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,76.0,21.13,34.06,0.07,-1.48,-1.42,2025-02-16,14,61.33,61.0,15.0
2025-02-16 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,26.16,39.35,0.13,-0.33,-0.95,2025-02-16,15,75.0,76.0,12.0
2025-02-16 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,110.0,25.82,38.35,0.23,-0.41,-1.04,2025-02-16,16,91.33,88.0,22.0
2025-02-16 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,23.9,30.04,0.28,-0.85,-1.77,2025-02-16,17,106.0,110.0,10.0
2025-02-16 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,32.96,36.66,0.26,1.23,-1.19,2025-02-16,18,115.33,120.0,-4.0
2025-02-16 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,20.24,55.62,0.23,-1.69,0.48,2025-02-16,19,115.67,116.0,-5.0
2025-02-16 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,22.11,60.8,0.26,-1.26,0.93,2025-02-16,20,114.33,111.0,5.0
2025-02-16 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,31.26,38.61,0.24,0.84,-1.02,2025-02-16,21,113.0,116.0,-4.0
2025-02-16 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,27.55,58.71,0.2,-0.01,0.75,2025-02-16,22,110.67,112.0,-8.0
2025-02-16 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,103.0,32.59,66.86,0.2,1.14,1.47,2025-02-16,23,106.33,104.0,-1.0
2025-02-17 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,27.38,53.17,0.18,-0.05,0.26,2025-02-17,0,102.0,103.0,-4.0
2025-02-17 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,25.44,60.1,0.18,-0.5,0.87,2025-02-17,1,100.67,99.0,1.0
2025-02-17 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,120.0,21.38,50.97,0.28,-1.43,0.07,2025-02-17,2,106.33,100.0,20.0
2025-02-17 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,139.0,34.95,39.64,0.36,1.69,-0.93,2025-02-17,3,119.67,120.0,19.0
2025-02-17 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,123.0,23.62,43.5,0.29,-0.91,-0.59,2025-02-17,4,127.33,139.0,-16.0
2025-02-17 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,93.0,29.37,59.33,0.15,0.41,0.8,2025-02-17,5,118.33,123.0,-30.0
2025-02-17 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,61.0,22.18,56.79,0.0,-1.24,0.58,2025-02-17,6,92.33,93.0,-32.0
2025-02-17 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,30.55,51.93,-0.02,0.68,0.15,2025-02-17,7,70.0,61.0,-5.0
2025-02-17 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,55.0,31.38,44.19,-0.02,0.87,-0.53,2025-02-17,8,57.33,56.0,-1.0
2025-02-17 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,60.0,33.26,42.83,-0.0,1.3,-0.65,2025-02-17,9,57.0,55.0,5.0
2025-02-17 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,60.0,21.19,48.29,-0.0,-1.47,-0.17,2025-02-17,10,58.33,60.0,0.0
2025-02-17 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,27.93,62.31,0.01,0.08,1.07,2025-02-17,11,61.0,60.0,3.0
2025-02-17 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,65.0,21.04,63.45,0.02,-1.5,1.17,2025-02-17,12,62.67,63.0,2.0
2025-02-17 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,66.0,23.98,47.88,0.03,-0.83,-0.2,2025-02-17,13,64.67,65.0,1.0
2025-02-17 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,74.0,23.77,41.34,0.06,-0.88,-0.78,2025-02-17,14,68.33,66.0,8.0
2025-02-17 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,104.0,33.38,67.36,0.2,1.33,1.51,2025-02-17,15,81.33,74.0,30.0
2025-02-17 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,111.0,31.17,58.77,0.23,0.82,0.75,2025-02-17,16,96.33,104.0,7.0
2025-02-17 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,107.0,22.68,59.92,0.22,-1.13,0.86,2025-02-17,17,107.33,111.0,-4.0
2025-02-17 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,116.0,21.75,51.55,0.26,-1.34,0.12,2025-02-17,18,111.33,107.0,9.0
2025-02-17 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,129.0,28.53,65.44,0.32,0.21,1.34,2025-02-17,19,117.33,116.0,13.0
2025-02-17 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,127.0,21.51,48.67,0.31,-1.4,-0.13,2025-02-17,20,124.0,129.0,-2.0
2025-02-17 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,95.0,27.25,58.4,0.16,-0.08,0.72,2025-02-17,21,117.0,127.0,-32.0
2025-02-17 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,85.0,30.35,46.01,0.11,0.63,-0.37,2025-02-17,22,102.33,95.0,-10.0
2025-02-17 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,83.0,27.87,35.63,0.1,0.06,-1.28,2025-02-17,23,87.67,85.0,-2.0
2025-02-18 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,88.0,29.42,36.86,0.13,0.42,-1.17,2025-02-18,0,85.33,83.0,5.0
2025-02-18 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,97.0,25.13,35.83,0.17,-0.57,-1.26,2025-02-18,1,89.33,88.0,9.0
2025-02-18 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,107.0,30.33,65.86,0.22,0.63,1.38,2025-02-18,2,97.33,97.0,10.0
2025-02-18 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,136.0,33.84,35.06,0.35,1.43,-1.33,2025-02-18,3,113.33,107.0,29.0
2025-02-18 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,162.0,24.72,59.2,0.47,-0.66,0.79,2025-02-18,4,135.0,136.0,26.0
2025-02-18 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,131.0,28.98,47.95,0.33,0.32,-0.2,2025-02-18,5,143.0,162.0,-31.0
2025-02-18 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,84.0,25.62,53.55,0.11,-0.45,0.29,2025-02-18,6,125.67,131.0,-47.0
2025-02-18 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,27.77,30.7,-0.02,0.04,-1.72,2025-02-18,7,90.67,84.0,-27.0
2025-02-18 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,27.0,20.22,34.22,-0.15,-1.69,-1.41,2025-02-18,8,56.0,57.0,-30.0
2025-02-18 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,17.0,32.51,37.02,-0.2,1.13,-1.16,2025-02-18,9,33.67,27.0,-10.0
2025-02-18 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,28.0,23.38,35.76,-0.15,-0.97,-1.27,2025-02-18,10,24.0,17.0,11.0
2025-02-18 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,23.0,27.3,67.17,-0.17,-0.07,1.49,2025-02-18,11,22.67,28.0,-5.0
2025-02-18 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,32.0,22.29,36.52,-0.13,-1.22,-1.2,2025-02-18,12,27.67,23.0,9.0
2025-02-18 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,37.0,33.49,39.58,-0.11,1.35,-0.93,2025-02-18,13,30.67,32.0,5.0
2025-02-18 14:30:00+00:00,US Diplomatic Post: New Delhi-8118,44.0,29.5,64.82,-0.08,0.44,1.29,2025-02-18,14,37.67,37.0,7.0
2025-02-18 15:30:00+00:00,US Diplomatic Post: New Delhi-8118,63.0,32.46,54.8,0.01,1.11,0.4,2025-02-18,15,48.0,44.0,19.0
2025-02-18 16:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,28.18,48.74,0.16,0.13,-0.13,2025-02-18,16,67.67,63.0,33.0
2025-02-18 17:30:00+00:00,US Diplomatic Post: New Delhi-8118,106.0,20.73,31.51,0.21,-1.58,-1.64,2025-02-18,17,88.33,96.0,10.0
2025-02-18 18:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,24.16,46.57,0.24,-0.79,-0.32,2025-02-18,18,104.67,106.0,6.0
2025-02-18 19:30:00+00:00,US Diplomatic Post: New Delhi-8118,102.0,25.78,30.09,0.19,-0.42,-1.77,2025-02-18,19,106.67,112.0,-10.0
2025-02-18 20:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,26.25,33.59,0.18,-0.31,-1.46,2025-02-18,20,104.67,102.0,-2.0
2025-02-18 21:30:00+00:00,US Diplomatic Post: New Delhi-8118,96.0,28.55,69.66,0.16,0.22,1.71,2025-02-18,21,99.33,100.0,-4.0
2025-02-18 22:30:00+00:00,US Diplomatic Post: New Delhi-8118,100.0,24.28,53.1,0.18,-0.76,0.26,2025-02-18,22,98.67,96.0,4.0
2025-02-18 23:30:00+00:00,US Diplomatic Post: New Delhi-8118,115.0,33.62,58.96,0.25,1.38,0.77,2025-02-18,23,103.67,100.0,15.0
2025-02-19 00:30:00+00:00,US Diplomatic Post: New Delhi-8118,112.0,25.58,66.22,0.24,-0.46,1.41,2025-02-19,0,109.0,115.0,-3.0
2025-02-19 01:30:00+00:00,US Diplomatic Post: New Delhi-8118,99.0,30.28,66.97,0.18,0.61,1.48,2025-02-19,1,108.67,112.0,-13.0
2025-02-19 02:30:00+00:00,US Diplomatic Post: New Delhi-8118,98.0,30.94,47.77,0.17,0.77,-0.21,2025-02-19,2,103.0,99.0,-1.0
2025-02-19 03:30:00+00:00,US Diplomatic Post: New Delhi-8118,108.0,28.99,68.95,0.22,0.32,1.65,2025-02-19,3,101.67,98.0,10.0
2025-02-19 04:30:00+00:00,US Diplomatic Post: New Delhi-8118,94.0,33.4,59.37,0.16,1.33,0.81,2025-02-19,4,100.0,108.0,-14.0
2025-02-19 05:30:00+00:00,US Diplomatic Post: New Delhi-8118,78.0,33.42,41.34,0.08,1.34,-0.78,2025-02-19,5,93.33,94.0,-16.0
2025-02-19 06:30:00+00:00,US Diplomatic Post: New Delhi-8118,67.0,34.43,31.68,0.03,1.57,-1.63,2025-02-19,6,79.67,78.0,-11.0
2025-02-19 07:30:00+00:00,US Diplomatic Post: New Delhi-8118,57.0,34.28,52.12,-0.02,1.53,0.17,2025-02-19,7,67.33,67.0,-10.0
2025-02-19 08:30:00+00:00,US Diplomatic Post: New Delhi-8118,56.0,27.61,64.29,-0.02,0.0,1.24,2025-02-19,8,60.0,57.0,-1.0
2025-02-19 09:30:00+00:00,US Diplomatic Post: New Delhi-8118,43.0,33.06,35.02,-0.08,1.25,-1.34,2025-02-19,9,52.0,56.0,-13.0
2025-02-19 10:30:00+00:00,US Diplomatic Post: New Delhi-8118,31.0,22.97,51.35,-0.14,-1.06,0.1,2025-02-19,10,43.33,43.0,-12.0
2025-02-19 11:30:00+00:00,US Diplomatic Post: New Delhi-8118,34.0,29.16,33.95,-0.12,0.36,-1.43,2025-02-19,11,36.0,31.0,3.0
2025-02-19 12:30:00+00:00,US Diplomatic Post: New Delhi-8118,40.0,29.15,56.52,-0.09,0.36,0.56,2025-02-19,12,35.0,34.0,6.0
2025-02-19 13:30:00+00:00,US Diplomatic Post: New Delhi-8118,60.0,28.21,53.27,-0.0,0.14,0.27,2025-02-19,13,44.67,40.0,20.0
